VIOLATION_ID,VIOLATION_LAST_MODIFIED_DATE,VIOLATION_DATE,VIOLATION CODE,VIOLATION_STATUS,VIOLATION_STATUS_DATE,VIOLATION_DESCRIPTION,VIOLATION_LOCATION,VIOLATION_INSPECTOR_COMMENTS,VIOLATION_ORDINANCE,INSPECTOR_ID,INSPECTION_NUMBER,INSPECTION_STATUS,INSPECTION_WAIVED,INSPECTION_CATEGORY,DEPARTMENT_BUREAU,ADDRESS,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,PROPERTY_GROUP,SSA,Latitude,Longitude,LOCATION
5938997,2/26/2018,2/26/2018,CN073044,OPEN,,REPAIR EXTERIOR DOOR HARDWARE,OTHER   :    :,FRONT ENTRY DOOR  /CLOSER - MISSING. DOOR NOT SECURE.,"Failed to maintain exterior door hardware in good condition and repair.  (13-196-550(d), 13-196-641)",282126,12564520,FAILED,N,COMPLAINT,CONSERVATION,3808 W LAWRENCE AVE,3808,W,LAWRENCE,AVE,11951,,41.96839919,-87.72355116,"(41.9683991905832, -87.72355115796904)"
5938996,2/26/2018,2/26/2018,CN140016,OPEN,,DWELLING CLEAN AND SANITARY,OTHER   :    :,APT.3E - EXCESSIVE PEST CONTROL SUBSTANCE THROUGHOUT KITCHEN.,"Keep premises clean, sanitary, and safe. (13-196-620 A, 13-196-630)",282126,12564520,FAILED,N,COMPLAINT,CONSERVATION,3808 W LAWRENCE AVE,3808,W,LAWRENCE,AVE,11951,,41.96839919,-87.72355116,"(41.9683991905832, -87.72355115796904)"
5938995,2/26/2018,2/26/2018,CN114015,OPEN,,OVERCROWDING,OTHER   :    :,APT.3E - OVERCROWDING WITH 4 SLEEPING ROOMS.,"Provide 125 sq ft for each of first 2 occupants, 100 sq ft for each of next 2 occupants, and 75 sq ft for each additional occupant of family unit. (13-196-480)",282126,12564520,FAILED,N,COMPLAINT,CONSERVATION,3808 W LAWRENCE AVE,3808,W,LAWRENCE,AVE,11951,,41.96839919,-87.72355116,"(41.9683991905832, -87.72355115796904)"
5938994,2/26/2018,2/26/2018,NC2011,OPEN,,PLANS & PERMITS REQ - CONTRCTR,OTHER   :    :,APT.3E /PARTITION WALLS BUILT WITH NO PERMIT.,"Performed or allowed work to be performed without submitting plans prepared, signed and sealed by a licensed architect or registered structural engineer for approval and without obtaining a permit to perform the work.  (13-32-010, 13-32-040, 13-40-020, 13-12-050)",282126,12564520,FAILED,N,COMPLAINT,CONSERVATION,3808 W LAWRENCE AVE,3808,W,LAWRENCE,AVE,11951,,41.96839919,-87.72355116,"(41.9683991905832, -87.72355115796904)"
5938993,2/26/2018,2/26/2018,CN107015,OPEN,,ILLUMINATE PUBLIC STAIR/HALL,OTHER   :    :,FRONT INTERIOR STAIRWELL - NO LIGHTS. DANGEROUS FOR TENANTS AT NIGHT.,"Failed to provide and maintain adequate illumination for public hall and stairwell.  (13-196-080, 13-196-450, 13-160-660, 13-160-670)",282126,12564520,FAILED,N,COMPLAINT,CONSERVATION,3808 W LAWRENCE AVE,3808,W,LAWRENCE,AVE,11951,,41.96839919,-87.72355116,"(41.9683991905832, -87.72355115796904)"
5941196,2/28/2018,2/28/2018,CN190019,OPEN,,ARRANGE PREMISE INSPECTION,OTHER   :    :,NO ENTRY TO 2ND FLR.FRONT AND REAR APARTMENT AND 1ST FLR.REAR APARTMENT.,Arrange for inspection of premises. (13-12-100),BL00444,12566367,FAILED,N,COMPLAINT,CONSERVATION,8400 S MANISTEE AVE,8400,S,MANISTEE,AVE,450630,,41.74266543,-87.5577358,"(41.742665433363975, -87.55773579728856)"
5941195,2/28/2018,2/28/2018,CN061014,OPEN,,REPAIR EXTERIOR WALL,OTHER   :    :,NORTH-EAST CORNER; EXTERIOR WALL BUCKLING OUT.,"Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)",BL00444,12566367,FAILED,N,COMPLAINT,CONSERVATION,8400 S MANISTEE AVE,8400,S,MANISTEE,AVE,450630,,41.74266543,-87.5577358,"(41.742665433363975, -87.55773579728856)"
5941194,2/28/2018,2/28/2018,CN076014,OPEN,,PROVIDE GUTTER & DOWNSPOUT,OTHER   :    :,SOUTH GUTTER AND DOWNSPOUT; MISSING.,Install and connect roof gutter and downspout to sanitary sewer. (13-168-600),BL00444,12566367,FAILED,N,COMPLAINT,CONSERVATION,8400 S MANISTEE AVE,8400,S,MANISTEE,AVE,450630,,41.74266543,-87.5577358,"(41.742665433363975, -87.55773579728856)"
5941193,2/28/2018,2/28/2018,CN067024,OPEN,,REPAIR EAVES,OTHER   :    :,SOUTH FASCIA BOARD; MISSING.WEST EAVES; METAL CAPPING; MISSING.,"Failed to maintain roof eaves in good repair and free from cracks and defects which may admit rain.  (13-196-530, 13-196-530(c), and 13-196-641)",BL00444,12566367,FAILED,N,COMPLAINT,CONSERVATION,8400 S MANISTEE AVE,8400,S,MANISTEE,AVE,450630,,41.74266543,-87.5577358,"(41.742665433363975, -87.55773579728856)"
5941192,2/28/2018,2/28/2018,PL169017,OPEN,,REMOVE STAGNANT WATER BSMT,OTHER   :    :,EAST BASEMENT AREA; WATER.,"Remove sewage and stagnant water from basement and correct cause. (13-196-580 A, 7-28-060)",BL00444,12566367,FAILED,N,COMPLAINT,CONSERVATION,8400 S MANISTEE AVE,8400,S,MANISTEE,AVE,450630,,41.74266543,-87.5577358,"(41.742665433363975, -87.55773579728856)"
5941191,2/28/2018,2/28/2018,CN069014,OPEN,,REPAIR DEFECTIVE FOUNDATION,OTHER   :    :,EAST BASEMENT FOUNDATION; LEAKS.,"Failed to maintain foundation in sound condition and repair and so it adequately supports the building at all points.  (13-196-530, 13-196-530(a), 13-196-641)",BL00444,12566367,FAILED,N,COMPLAINT,CONSERVATION,8400 S MANISTEE AVE,8400,S,MANISTEE,AVE,450630,,41.74266543,-87.5577358,"(41.742665433363975, -87.55773579728856)"
5941190,2/28/2018,2/28/2018,CN196029,OPEN,,POST OWNER/MANAGERS NAME/#,OTHER   :    :,POST OWNERSHIP ON BUILDING.,"Post name, address, and telephone of owner, owner's agent for managing, controlling or collecting rents, and any other person managing or controlling building conspicuously where accessible or visible to public way. (13-12-030)",BL00444,12566367,FAILED,N,COMPLAINT,CONSERVATION,8400 S MANISTEE AVE,8400,S,MANISTEE,AVE,450630,,41.74266543,-87.5577358,"(41.742665433363975, -87.55773579728856)"
5941150,2/28/2018,2/28/2018,CN101015,OPEN,,REPAIR INTERIOR WALLS/CEILING,OTHER   :    :,"1ST FLR. BATHROOM WALL AND CEILING; WATER DAMAGE AND MILDEW, TUB WALL TILES LOOSE.",Failed to maintain interior walls and ceilings free from holes or cracks.  (13-19-540(c)),BL00444,12566357,FAILED,N,COMPLAINT,CONSERVATION,8826 S EXCHANGE AVE,8826,S,EXCHANGE,AVE,466207,,41.73471007,-87.55290011,"(41.73471006564416, -87.55290010506194)"
5941149,2/28/2018,2/28/2018,CN102015,OPEN,,INT WALL/CEILING PEELING PAINT,OTHER   :    :,1ST FLR.KITCHEN AND BEDROOM; PEELING AND CHIP PAINT.,"Failed to maintain interior walls, ceilings and woodwork free from flaking, peeling, chipped or loose paint.  (13-196-540(d))",BL00444,12566357,FAILED,N,COMPLAINT,CONSERVATION,8826 S EXCHANGE AVE,8826,S,EXCHANGE,AVE,466207,,41.73471007,-87.55290011,"(41.73471006564416, -87.55290010506194)"
5944316,3/2/2018,3/2/2018,CN104035,OPEN,,MAINTAIN WINDOW,OTHER   :    :,EAST AND SOUTH WINDOWS - PEELING PAINT.,Failed to maintain windows in sound condition and good repair.  (13-196-550(b) and (f)),BL00831,12568585,FAILED,N,COMPLAINT,CONSERVATION,7614 S ABERDEEN ST,7614,S,ABERDEEN,ST,423001,,41.75550558,-87.65158942,"(41.75550557778755, -87.65158942441757)"
5944315,3/2/2018,3/2/2018,CN065034,OPEN,,REPAIR WINDOW SILLS,OTHER   :    :,"EAST AND SOUTH WINDOW SILLS - WASHED OUT MORTAR,","Failed to maintain window sill in good repair and free from cracks and defects.  (13-196-530(e), 13-196-550, 13-196-641)",BL00831,12568585,FAILED,N,COMPLAINT,CONSERVATION,7614 S ABERDEEN ST,7614,S,ABERDEEN,ST,423001,,41.75550558,-87.65158942,"(41.75550557778755, -87.65158942441757)"
5944314,3/2/2018,3/2/2018,CN070024,OPEN,,REPAIR PORCH SYSTEM,OTHER   :    :,FRONT MASONRY PORCH; NORTH ELEVATION -STEP CRACK; STAIRS - ERODED CONCRETE.,"Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)",BL00831,12568585,FAILED,N,COMPLAINT,CONSERVATION,7614 S ABERDEEN ST,7614,S,ABERDEEN,ST,423001,,41.75550558,-87.65158942,"(41.75550557778755, -87.65158942441757)"
5944313,3/2/2018,3/2/2018,CN061014,OPEN,,REPAIR EXTERIOR WALL,OTHER   :    :,SOUTH ELEVATION - SPALLING BRICKS AND STEP CRACK; EAST ELEVATION - WASHED OUT MORTAR.,"Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)",BL00831,12568585,FAILED,N,COMPLAINT,CONSERVATION,7614 S ABERDEEN ST,7614,S,ABERDEEN,ST,423001,,41.75550558,-87.65158942,"(41.75550557778755, -87.65158942441757)"
5944312,3/2/2018,3/2/2018,CN063014,OPEN,,CHIMNEY,OTHER   :    :,CHIMNEY - WASHED OUT MORTAR AND LEANING IN.,"Failed to maintain chimney in safe and sound working condition.  (13-196-590, 13-196-530(b) and (c), 13-196-641)",BL00831,12568585,FAILED,N,COMPLAINT,CONSERVATION,7614 S ABERDEEN ST,7614,S,ABERDEEN,ST,423001,,41.75550558,-87.65158942,"(41.75550557778755, -87.65158942441757)"
5944297,3/2/2018,3/2/2018,CN063014,OPEN,,CHIMNEY,OTHER   :    :,CHIMNEY - WASHED OUT MORTAR.,"Failed to maintain chimney in safe and sound working condition.  (13-196-590, 13-196-530(b) and (c), 13-196-641)",BL00831,12568583,FAILED,N,COMPLAINT,CONSERVATION,945 W 78TH ST,945,W,78TH,ST,423586,32,41.75228914,-87.64828887,"(41.752289135062426, -87.64828886782186)"
5944296,3/2/2018,3/2/2018,CN138056,OPEN,,"DEBRIS, EXCESSIVE",OTHER   :    :,REAR YARD - REFUSE ACCUMULATION.,"Remove accumulation of refuse and debris and keep premises clean. (13-196-580, 13-196-630)",BL00831,12568583,FAILED,N,COMPLAINT,CONSERVATION,945 W 78TH ST,945,W,78TH,ST,423586,32,41.75228914,-87.64828887,"(41.752289135062426, -87.64828886782186)"
5947496,3/6/2018,3/6/2018,CN062024,OPEN,,PARAPET,EXTERIOR:S   :,PARAPET WALL - WASHED OUT MORTAR; BRICKS MISSING,Failed to maintain parapet wall in good repair and free from cracks and defects.  (13-196-530 and 13-196-641),BL01000,12571049,FAILED,N,COMPLAINT,CONSERVATION,2413 S SPRINGFIELD AVE,2413,S,SPRINGFIELD,AVE,281458,,41.84752005,-87.7220522,"(41.8475200531887, -87.7220521961429)"
5947495,3/6/2018,3/6/2018,CN104015,OPEN,,"REPLCE WINDOW PANES, PLEXGLAS",EXTERIOR:S   :,SOUTH/2ND FLOOR; EAST/ATTIC - WINDOWS - BROKEN PANES,"Replace broken, missing or defective window panes. (13-196-550 A)",BL01000,12571049,FAILED,N,COMPLAINT,CONSERVATION,2413 S SPRINGFIELD AVE,2413,S,SPRINGFIELD,AVE,281458,,41.84752005,-87.7220522,"(41.8475200531887, -87.7220521961429)"
5947494,3/6/2018,3/6/2018,CN065024,OPEN,,MAINTAIN PROJECTIONS,EXTERIOR:W   :,FRONT AWNING/PORTICO - PAINT PEELING,"Failed to maintain projection from wall of building in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)",BL01000,12571049,FAILED,N,COMPLAINT,CONSERVATION,2413 S SPRINGFIELD AVE,2413,S,SPRINGFIELD,AVE,281458,,41.84752005,-87.7220522,"(41.8475200531887, -87.7220521961429)"
5947493,3/6/2018,3/6/2018,CN104025,OPEN,,MAINTAIN WINDOW SASH,EXTERIOR:W   :,"ALL ELEVATIONS - WINDOW SASHES, FRAMES, TRIM, SILLS - ROTTING; PAINT PEELING; SOUTH/3RD FLOOR - LOOSE, HANGING WINDOW TRIM AT REAR",Failed to maintain window sash in good condition and so it fits reasonably tight within its frame.  (13-196-550(b)),BL01000,12571049,FAILED,N,COMPLAINT,CONSERVATION,2413 S SPRINGFIELD AVE,2413,S,SPRINGFIELD,AVE,281458,,41.84752005,-87.7220522,"(41.8475200531887, -87.7220521961429)"
5947492,3/6/2018,3/6/2018,CN140026,OPEN,,UNSANITARY CONDITIONS-ANIMALS,EXTERIOR:W   :,"WEST, SOUTH ELEVATIONS - FECES THROUGHOUT FRONT LAWN AND SIDE OF BUILDING","Stop unsanitary and offensive condition caused by animals. (13-196-620 A, 13-196-630 B)",BL01000,12571049,FAILED,N,COMPLAINT,CONSERVATION,2413 S SPRINGFIELD AVE,2413,S,SPRINGFIELD,AVE,281458,,41.84752005,-87.7220522,"(41.8475200531887, -87.7220521961429)"
5947379,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,WORKING PIT LIGHT AND SWITCH REQUIRED.(PREVIOUSLY CITED),"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,12243306,FAILED,N,PERIODIC,ELEVATOR,1400 W GREENLEAF AVE,1400,W,GREENLEAF,AVE,13723,,42.0104546,-87.6658428,"(42.010454597907795, -87.66584280041394)"
5947378,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,REPAIR MALFUNCTIONING DOOR RESTRICTOR.(PREVIOUSLY CITED),"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,12243306,FAILED,N,PERIODIC,ELEVATOR,1400 W GREENLEAF AVE,1400,W,GREENLEAF,AVE,13723,,42.0104546,-87.6658428,"(42.010454597907795, -87.66584280041394)"
5947377,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,IN CAR STOP SWITCH MUST ACTIVATE ALARM BELL OR BE CHANGED TO KEY OPERATED TYPE.(PREVIOUSLY CITED),"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,12243306,FAILED,N,PERIODIC,ELEVATOR,1400 W GREENLEAF AVE,1400,W,GREENLEAF,AVE,13723,,42.0104546,-87.6658428,"(42.010454597907795, -87.66584280041394)"
5947376,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,INSCRIBED CODE DATA TAG REQUIRED ON CONTROLLER OR DISCONNECT SWITCH.(PREVIOUSLY CITED),"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,12243306,FAILED,N,PERIODIC,ELEVATOR,1400 W GREENLEAF AVE,1400,W,GREENLEAF,AVE,13723,,42.0104546,-87.6658428,"(42.010454597907795, -87.66584280041394)"
5947375,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,REPAIR MALFUNCTIONING TWO WAY COMMUNICATION (PHONE).(PREVIOUSLY CITED),"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,12243306,FAILED,N,PERIODIC,ELEVATOR,1400 W GREENLEAF AVE,1400,W,GREENLEAF,AVE,13723,,42.0104546,-87.6658428,"(42.010454597907795, -87.66584280041394)"
5947374,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,SHOW PROOF OF COMPLIANCE WITH SECTION 8.6.5.8 OF A17.1-2007 (BULKHEAD REQUIREMENTS).(PREVIOUSLY CITED),"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,12243306,FAILED,N,PERIODIC,ELEVATOR,1400 W GREENLEAF AVE,1400,W,GREENLEAF,AVE,13723,,42.0104546,-87.6658428,"(42.010454597907795, -87.66584280041394)"
5947371,3/6/2018,3/6/2018,CN190019,OPEN,,ARRANGE PREMISE INSPECTION,OTHER   :    :BUILDING,"UNABLE TO INSPECT INTERIOR, STAIRWELLS, APARTMENTS, BASEMENT, STOREFRONTS, REAR PREMISES, AND REAR PORCHES.  UNVERIFIED DETECTORS AND CONDITIONS.",Arrange for inspection of premises. (13-12-100),BL01000,12571007,FAILED,N,COMPLAINT,CONSERVATION,3639 W 26TH ST,3639,W,26TH,ST,17371,25,41.84425376,-87.71625219,"(41.84425375915204, -87.71625219081493)"
5947370,3/6/2018,3/6/2018,CN104035,OPEN,,MAINTAIN WINDOW,EXTERIOR:W   :,WINDOW FRAMES AND TRIM - ROTTING; PAINT PEELING,Failed to maintain windows in sound condition and good repair.  (13-196-550(b) and (f)),BL01000,12571007,FAILED,N,COMPLAINT,CONSERVATION,3639 W 26TH ST,3639,W,26TH,ST,17371,25,41.84425376,-87.71625219,"(41.84425375915204, -87.71625219081493)"
5947325,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,ELEVATOR MACHINE ROOM ACCESS REQUIRED TO COMPLETE THIS INSPECTION.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2742452,FAILED,N,PERIODIC,ELEVATOR,7616 N MARSHFIELD AVE,7616,N,MARSHFIELD,AVE,14207,19,42.01991389,-87.67205807,"(42.01991389448252, -87.67205807075935)"
5947324,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,CLEAN ELEVATOR PIT.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2742452,FAILED,N,PERIODIC,ELEVATOR,7616 N MARSHFIELD AVE,7616,N,MARSHFIELD,AVE,14207,19,42.01991389,-87.67205807,"(42.01991389448252, -87.67205807075935)"
5947323,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,INSTALL COVERS ON ALL CARTOP DEVICES.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2742452,FAILED,N,PERIODIC,ELEVATOR,7616 N MARSHFIELD AVE,7616,N,MARSHFIELD,AVE,14207,19,42.01991389,-87.67205807,"(42.01991389448252, -87.67205807075935)"
5947322,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,"""IN CASE OF FIRE"" PICTOGRAPHS REQUIRED AT ALL LANDINGS.","Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2742452,FAILED,N,PERIODIC,ELEVATOR,7616 N MARSHFIELD AVE,7616,N,MARSHFIELD,AVE,14207,19,42.01991389,-87.67205807,"(42.01991389448252, -87.67205807075935)"
5947321,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,REPAIR POSITION INDICATOR AND DIRECTION LANTERNS TO OPERATE PROPERLY.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2742452,FAILED,N,PERIODIC,ELEVATOR,7616 N MARSHFIELD AVE,7616,N,MARSHFIELD,AVE,14207,19,42.01991389,-87.67205807,"(42.01991389448252, -87.67205807075935)"
5947312,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,WORKING DOOR RESTRICTOR REQUIRED.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2742452,FAILED,N,PERIODIC,ELEVATOR,7616 N MARSHFIELD AVE,7616,N,MARSHFIELD,AVE,14207,19,42.01991389,-87.67205807,"(42.01991389448252, -87.67205807075935)"
5947311,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,WORKING TWO WAY COMMUNICATION REQUIRED IN ELEVATOR CAB (PHONE).,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2742452,FAILED,N,PERIODIC,ELEVATOR,7616 N MARSHFIELD AVE,7616,N,MARSHFIELD,AVE,14207,19,42.01991389,-87.67205807,"(42.01991389448252, -87.67205807075935)"
5947310,3/9/2018,3/6/2018,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,SHOW PROOF OF COMPLIANCE WITH SECTION 8.6.5.8 OF A17.1-2007 (BULKHEAD REQUIREMENTS),"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2742452,FAILED,N,PERIODIC,ELEVATOR,7616 N MARSHFIELD AVE,7616,N,MARSHFIELD,AVE,14207,19,42.01991389,-87.67205807,"(42.01991389448252, -87.67205807075935)"
5947254,3/9/2018,3/6/2018,EV1110,OPEN,,MAINTAIN OR REPAIR ELECT ELEVA,,INSTALL COUNTERWEIGHT GUARD FOUND IN ELEVATOR PIT.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2712120,FAILED,N,PERIODIC,ELEVATOR,1607 W HOWARD ST,1607,W,HOWARD,ST,13979,19,42.01926577,-87.67167773,"(42.01926576756868, -87.67167773086105)"
5947253,3/9/2018,3/6/2018,EV1110,OPEN,,MAINTAIN OR REPAIR ELECT ELEVA,,INSCRIBED CODE DATA TAG REQUIRED ON CONTROLLER.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2712120,FAILED,N,PERIODIC,ELEVATOR,1607 W HOWARD ST,1607,W,HOWARD,ST,13979,19,42.01926577,-87.67167773,"(42.01926576756868, -87.67167773086105)"
5947252,3/9/2018,3/6/2018,EV1110,OPEN,,MAINTAIN OR REPAIR ELECT ELEVA,,REPAIR DOOR RESTRICTOR.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2712120,FAILED,N,PERIODIC,ELEVATOR,1607 W HOWARD ST,1607,W,HOWARD,ST,13979,19,42.01926577,-87.67167773,"(42.01926576756868, -87.67167773086105)"
5947251,3/9/2018,3/6/2018,EV1110,OPEN,,MAINTAIN OR REPAIR ELECT ELEVA,,"CLEAN ELEVATOR CARTOP, MACHINE ROOM, AND PIT.","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2712120,FAILED,N,PERIODIC,ELEVATOR,1607 W HOWARD ST,1607,W,HOWARD,ST,13979,19,42.01926577,-87.67167773,"(42.01926576756868, -87.67167773086105)"
5947250,3/9/2018,3/6/2018,EV1110,OPEN,,MAINTAIN OR REPAIR ELECT ELEVA,,PERFORM CATEGORY 5 TEST. TAG AND DOCUMENT AS REQUIRED.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541348,2712120,FAILED,N,PERIODIC,ELEVATOR,1607 W HOWARD ST,1607,W,HOWARD,ST,13979,19,42.01926577,-87.67167773,"(42.01926576756868, -87.67167773086105)"
5946906,3/8/2018,3/6/2018,CN015062,OPEN,,OBSTRUCTIONS IN EXIT WAY,,REMOVE STORAGE AND SODA POP SYRUP SHELVES WITH BOXES FROM REAR CORRIDOR EXIT.,"Failed to remove obstruction from exitway that hampers travel and evacuation.  (13-160-070, 13-196-080)",BL00904,12570606,FAILED,N,COMPLAINT,SPECIAL INSPECTION PROGRAM,823 S STATE ST,823,S,STATE,ST,638965,,41.87148773,-87.62736964,"(41.87148772638832, -87.62736964313437)"
5946897,3/8/2018,3/6/2018,EV1110,OPEN,,MAINTAIN OR REPAIR ELECT ELEVA,,INSTALL GOV./SAFETY TEST TAG. ALL ELEVATORS,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12424258,FAILED,N,PERMIT,ELEVATOR,801 S FINANCIAL PL,801,S,FINANCIAL,PL,260968,,41.8721023,-87.63279713,"(41.87210229663722, -87.6327971339645)"
5946896,3/8/2018,3/6/2018,EV1110,OPEN,,MAINTAIN OR REPAIR ELECT ELEVA,,PROVIDE CERTIFICATE FRAME IN CAB. ALL ELEVATORS,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12424258,FAILED,N,PERMIT,ELEVATOR,801 S FINANCIAL PL,801,S,FINANCIAL,PL,260968,,41.8721023,-87.63279713,"(41.87210229663722, -87.6327971339645)"
5946875,3/8/2018,3/6/2018,CN039013,OPEN,,POST APPROVED OCCUPANCY CARD,,"OCCUPANCY CARDS FOR SOUTHEAST, NORTHWEST AND NORTHEAST TERRACES NOT POSTED.","Failed to post in a conspicuous location, the approved occupancy card indicating the number of people who may legally occupy such rooms and space in every theater, public assembly unit or open air assembly unit and in every room or portion of such units.  (13-84-410)",BL00904,12235926,FAILED,N,PERIODIC,SPECIAL INSPECTION PROGRAM,1400 S LAKE SHORE DR,1400,S,LAKE SHORE,DR,261403,,41.86403564,-87.61929707,"(41.86403563981369, -87.61929706919213)"
